iata,name,city,country,lat,lng,timezone
LRL,Niamtougou International Airport,Niatougou,Togo,9.767330169677734,1.091249942779541,Africa/Lome
LFW,Lomé-Tokoin Airport,Lome,Togo,6.165609836578369,1.2545100450515747,Africa/Lome
ANR,Antwerp International Airport (Deurne),Antwerp,Belgium,51.1893997192,4.46027994156,Europe/Brussels
BRU,Brussels Airport,Brussels,Belgium,50.901401519800004,4.48443984985,Europe/Brussels
CRL,Brussels South Charleroi Airport,Charleroi,Belgium,50.459202,4.45382,Europe/Brussels
KJK,Wevelgem Airport,Kortrijk-vevelgem,Belgium,50.817199707,3.20472002029,Europe/Brussels
LGG,Liège Airport,Liege,Belgium,50.63740158081055,5.443220138549805,Europe/Brussels
OST,Ostend-Bruges International Airport,Ostend,Belgium,51.198898315399994,2.8622200489,Europe/Brussels
OBL,Zoersel (Oostmalle) Airfield,Zoersel,Belgium,51.264702,4.75333,Europe/Brussels
AOC,Altenburg-Nobitz Airport,Altenburg,Germany,50.981945,12.506389,Europe/Berlin
IES,Riesa-Göhlis Airport,Riesa,Germany,51.2936096191,13.3561105728,Europe/Berlin
REB,Rechlin-Lärz Airport,Rechlin-laerz,Germany,53.306388855,12.7522220612,Europe/Berlin
QXH,Schönhagen Airport,Schoenhagen,Germany,52.203609,13.156389,Europe/Berlin
BBH,Barth Airport,Barth,Germany,54.338253,12.710515,Europe/Berlin
ZMG,"Magdeburg ""City"" Airport",Magdeburg,Germany,52.073612,11.626389,Europe/Berlin
CBU,Cottbus-Drewitz Airport,Cottbus,Germany,51.889442,14.531944,Europe/Berlin
SXF,Berlin-Schönefeld Airport,Berlin,Germany,52.380001,13.5225,Europe/Berlin
DRS,Dresden Airport,Dresden,Germany,51.1328010559082,13.767200469970703,Europe/Berlin
ERF,Erfurt Airport,Erfurt,Germany,50.979801177978516,10.958100318908691,Europe/Berlin
FRA,Frankfurt am Main Airport,Frankfurt,Germany,50.033333,8.570556,Europe/Berlin
FMO,Münster Osnabrück Airport,Munster,Germany,52.134601593,7.68483018875,Europe/Berlin
HAM,Hamburg Airport,Hamburg,Germany,53.630401611328,9.9882297515869,Europe/Berlin
THF,Berlin-Tempelhof International Airport,Berlin,Germany,52.472999572753906,13.403900146484375,Europe/Berlin
CGN,Cologne Bonn Airport,Cologne,Germany,50.8658981323,7.1427397728,Europe/Berlin
DUS,Düsseldorf Airport,Duesseldorf,Germany,51.289501,6.76678,Europe/Berlin
MUC,Munich Airport,Munich,Germany,48.353802,11.7861,Europe/Berlin
NUE,Nuremberg Airport,Nuernberg,Germany,49.498699,11.078056,Europe/Berlin
LEJ,Leipzig/Halle Airport,Leipzig,Germany,51.423889,12.236389,Europe/Berlin
SCN,Saarbrücken Airport,Saarbruecken,Germany,49.214599609400004,7.10950994492,Europe/Berlin
STR,Stuttgart Airport,Stuttgart,Germany,48.689899444599995,9.22196006775,Europe/Berlin
TXL,Berlin-Tegel Airport,Berlin,Germany,52.5597,13.2877,Europe/Berlin
HAJ,Hannover Airport,Hannover,Germany,52.461101532,9.685079574580001,Europe/Berlin
BRE,Bremen Airport,Bremen,Germany,53.0475006104,8.78666973114,Europe/Berlin
QEF,Frankfurt-Egelsbach Airport,Egelsbach,Germany,49.959999,8.645833,Europe/Berlin
HHN,Frankfurt-Hahn Airport,Hahn,Germany,49.9487,7.26389,Europe/Berlin
MHG,Mannheim-City Airport,Mannheim,Germany,49.473057,8.514167,Europe/Berlin
EIB,Eisenach-Kindel Airport,Eisenach,Germany,50.991604,10.47973,Europe/Berlin
SGE,Siegerland Airport,Siegerland,Germany,50.707698822021484,8.082969665527344,Europe/Berlin
XFW,Hamburg-Finkenwerder Airport,Hamburg,Germany,53.5352783203125,9.835556030273438,Europe/Berlin
KEL,Kiel-Holtenau Airport,Kiel,Germany,54.37944412231445,10.145277976989746,Europe/Berlin
LBC,Lübeck Blankensee Airport,Luebeck,Germany,53.8054008484,10.7192001343,Europe/Berlin
ESS,Essen Mulheim Airport,Essen,Germany,51.40230178833008,6.9373297691345215,Europe/Berlin
BFE,Bielefeld Airport,Bielefeld,Germany,51.964722,8.544444,Europe/Berlin
MGL,Mönchengladbach Airport,Moenchengladbach,Germany,51.230278,6.504444,Europe/Berlin
PAD,Paderborn Lippstadt Airport,Paderborn,Germany,51.614101409899995,8.616319656369999,Europe/Berlin
DTM,Dortmund Airport,Dortmund,Germany,51.51829910279999,7.61223983765,Europe/Berlin
AGB,Augsburg Airport,Augsburg,Germany,48.425278,10.931667,Europe/Berlin
OBF,Oberpfaffenhofen Airport,Oberpfaffenhofen,Germany,48.081402,11.2831,Europe/Berlin
RBM,Straubing Airport,Straubing,Germany,48.90083312988281,12.516667366027832,Europe/Berlin
FDH,Friedrichshafen Airport,Friedrichshafen,Germany,47.671298980699994,9.51148986816,Europe/Berlin
SZW,Schwerin Parchim Airport,Parchim,Germany,53.426998,11.7834,Europe/Berlin
BYU,Bayreuth Airport,Bayreuth,Germany,49.985001,11.64,Europe/Berlin
URD,Burg Feuerstein Airport,Burg Feuerstein,Germany,49.794166564941,11.133610725403,Europe/Berlin
HOQ,Hof-Plauen Airport,Hof,Germany,50.288612365722656,11.856389045715332,Europe/Berlin
ZQW,Zweibrücken Airport,Zweibruecken,Germany,49.2094,7.40056,Europe/Berlin
ZQL,Donaueschingen-Villingen Airport,Donaueschingen,Germany,47.97333145139999,8.52222156525,Europe/Berlin
BWE,Braunschweig-Wolfsburg Airport,Braunschweig,Germany,52.319199,10.5561,Europe/Berlin
KSF,Kassel-Calden Airport,Kassel,Germany,51.417273,9.384967,Europe/Berlin
BRV,Bremerhaven Airport,Bremerhaven,Germany,53.506943,8.572778,Europe/Berlin
EME,Emden Airport,Emden,Germany,53.391109,7.2275,Europe/Berlin
WVN,Wilhelmshaven-Mariensiel Airport,Wilhelmshaven,Germany,53.502220153808594,8.05222225189209,Europe/Berlin
BMK,Borkum Airport,Borkum,Germany,53.59639,6.709167,Europe/Berlin
NRD,Norderney Airport,Norderney,Germany,53.70694351196289,7.230000019073486,Europe/Berlin
FLF,Flensburg-Schäferhaus Airport,Flensburg,Germany,54.77333450317383,9.378889083862305,Europe/Berlin
GWT,Westerland Sylt Airport,Westerland,Germany,54.9132003784,8.34047031403,Europe/Berlin
KDL,Kärdla Airport,Kardla,Estonia,58.99079895019531,22.830699920654297,Europe/Tallinn
URE,Kuressaare Airport,Kuressaare,Estonia,58.22990036010742,22.50950050354004,Europe/Tallinn
EPU,Pärnu Airport,Parnu,Estonia,58.41899871826172,24.47279930114746,Europe/Tallinn
TLL,Lennart Meri Tallinn Airport,Tallinn-ulemiste International,Estonia,59.41329956049999,24.832799911499997,Europe/Tallinn
TAY,Tartu Airport,Tartu,Estonia,58.3074989319,26.690399169900004,Europe/Tallinn
ENF,Enontekio Airport,Enontekio,Finland,68.362602233887,23.424299240112,Europe/Helsinki
KEV,Halli Airport,Halli,Finland,61.856039,24.786686,Europe/Helsinki
HEM,Helsinki Malmi Airport,Helsinki,Finland,60.254600524902344,25.042800903320312,Europe/Helsinki
HEL,Helsinki Vantaa Airport,Helsinki,Finland,60.317199707031,24.963300704956,Europe/Helsinki
HYV,Hyvinkää Airfield,Hyvinkaa,Finland,60.6543998718,24.8810997009,Europe/Helsinki
KTQ,Kitee Airport,Kitee,Finland,62.1661,30.073601,Europe/Helsinki
IVL,Ivalo Airport,Ivalo,Finland,68.607299804688,27.405300140381,Europe/Helsinki
JOE,Joensuu Airport,Joensuu,Finland,62.662899017334,29.607500076294,Europe/Helsinki
JYV,Jyvaskyla Airport,Jyvaskyla,Finland,62.399501800537,25.678300857544,Europe/Helsinki
KAU,Kauhava Airport,Kauhava,Finland,63.127102,23.051399,Europe/Helsinki
KEM,Kemi-Tornio Airport,Kemi,Finland,65.778701782227,24.582099914551,Europe/Helsinki
KAJ,Kajaani Airport,Kajaani,Finland,64.285499572754,27.692399978638,Europe/Helsinki
KHJ,Kauhajoki Airport,Kauhajoki,Finland,62.4625015259,22.3931007385,Europe/Helsinki
KOK,Kokkola-Pietarsaari Airport,Kruunupyy,Finland,63.721199035645,23.143100738525,Europe/Helsinki
KAO,Kuusamo Airport,Kuusamo,Finland,65.987602233887,29.239400863647,Europe/Helsinki
KTT,Kittilä Airport,Kittila,Finland,67.700996398926,24.846799850464,Europe/Helsinki
KUO,Kuopio Airport,Kuopio,Finland,63.007099151611,27.797800064087,Europe/Helsinki
QLF,Lahti Vesivehmaa Airport,Vesivehmaa,Finland,61.144199,25.693501,Europe/Helsinki
LPP,Lappeenranta Airport,Lappeenranta,Finland,61.044601,28.144743,Europe/Helsinki
MHQ,Mariehamn Airport,Mariehamn,Finland,60.122200012207,19.898199081421,Europe/Mariehamn
MIK,Mikkeli Airport,Mikkeli,Finland,61.6866,27.201799,Europe/Helsinki
OUL,Oulu Airport,Oulu,Finland,64.930099487305,25.354600906372,Europe/Helsinki
POR,Pori Airport,Pori,Finland,61.461700439453,21.799999237061,Europe/Helsinki
RVN,Rovaniemi Airport,Rovaniemi,Finland,66.564796447754,25.830400466919,Europe/Helsinki
SVL,Savonlinna Airport,Savonlinna,Finland,61.943099975586,28.945100784302,Europe/Helsinki
SOT,Sodankyla Airport,Sodankyla,Finland,67.3949966431,26.6191005707,Europe/Helsinki
TMP,Tampere-Pirkkala Airport,Tampere,Finland,61.414100646973,23.604400634766,Europe/Helsinki
TKU,Turku Airport,Turku,Finland,60.514099121094,22.262800216675,Europe/Helsinki
UTI,Utti Air Base,Utti,Finland,60.89640045166,26.938400268555,Europe/Helsinki
VAA,Vaasa Airport,Vaasa,Finland,63.050701141357,21.762199401855,Europe/Helsinki
VRK,Varkaus Airport,Varkaus,Finland,62.171100616455,27.868600845337,Europe/Helsinki
YLI,Ylivieska Airfield,Ylivieska-raudaskyla,Finland,64.0547222,24.7252778,Europe/Helsinki
BFS,Belfast International Airport,Belfast,United Kingdom,54.6575012207,-6.2158298492399995,Europe/London
ENK,St Angelo Airport,Enniskillen,United Kingdom,54.39889907836914,-7.651669979095459,Europe/London
BHD,George Best Belfast City Airport,Belfast,United Kingdom,54.618099212646484,-5.872499942779541,Europe/London
LDY,City of Derry Airport,Londonderry,United Kingdom,55.04280090332031,-7.161109924316406,Europe/London
BHX,Birmingham International Airport,Birmingham,United Kingdom,52.453899383499994,-1.74802994728,Europe/London
CVT,Coventry Airport,Coventry,United Kingdom,52.3697013855,-1.4797199964499999,Europe/London
GLO,Gloucestershire Airport,Golouchestershire,United Kingdom,51.89419937133789,-2.167220115661621,Europe/London
GBA,Cotswold Airport,Pailton,United Kingdom,51.668095,-2.05694,Europe/London
MAN,Manchester Airport,Manchester,United Kingdom,53.35369873046875,-2.2749500274658203,Europe/London
NQY,Newquay Cornwall Airport,Newquai,United Kingdom,50.44060134887695,-4.995409965515137,Europe/London
LYE,RAF Lyneham,Lyneham,United Kingdom,51.5051,-1.99343,Europe/London
YEO,RNAS Yeovilton,Yeovilton,United Kingdom,51.0093994140625,-2.638819932937622,Europe/London
HAW,Haverfordwest Airport,Haverfordwest,United Kingdom,51.833099365234375,-4.9611101150512695,Europe/London
CWL,Cardiff International Airport,Cardiff,United Kingdom,51.39670181274414,-3.343329906463623,Europe/London
SWS,Swansea Airport,Swansea,United Kingdom,51.60530090332031,-4.0678300857543945,Europe/London
BRS,Bristol Airport,Bristol,United Kingdom,51.382702,-2.71909,Europe/London
LPL,Liverpool John Lennon Airport,Liverpool,United Kingdom,53.33359909057617,-2.849720001220703,Europe/London
LTN,London Luton Airport,London,United Kingdom,51.874698638916016,-0.36833301186561584,Europe/London
PLH,Plymouth City Airport,Plymouth,United Kingdom,50.422798,-4.10583,Europe/London
BOH,Bournemouth Airport,Bournemouth,United Kingdom,50.779998779296875,-1.8424999713897705,Europe/London
SOU,Southampton Airport,Southampton,United Kingdom,50.95029830932617,-1.3567999601364136,Europe/London
QLA,Lasham Airport,Lasham,United Kingdom,51.187198638916016,-1.0334999561309814,Europe/London
ACI,Alderney Airport,Alderney,Guernsey,49.706104,-2.21472,Europe/Guernsey
GCI,Guernsey Airport,Guernsey,Guernsey,49.435001373291016,-2.6019699573516846,Europe/Guernsey
JER,Jersey Airport,Jersey,Jersey,49.20790100097656,-2.195509910583496,Europe/Jersey
ESH,Shoreham Airport,Shoreham By Sea,United Kingdom,50.835602,-0.297222,Europe/London
BQH,London Biggin Hill Airport,Biggin Hill,United Kingdom,51.33079910279999,0.0324999988079,Europe/London
LGW,London Gatwick Airport,London,United Kingdom,51.148102,-0.190278,Europe/London
LCY,London City Airport,London,United Kingdom,51.505299,0.055278,Europe/London
FAB,Farnborough Airport,Farnborough,United Kingdom,51.2757987976,-0.776332974434,Europe/London
BBS,Blackbushe Airport,Blackbushe,United Kingdom,51.32389831542969,-0.8475000262260437,Europe/London
LHR,London Heathrow Airport,London,United Kingdom,51.4706,-0.461941,Europe/London
SEN,Southend Airport,Southend,United Kingdom,51.5713996887207,0.6955559849739075,Europe/London
LYX,Lydd Airport,Lydd,United Kingdom,50.95610046386719,0.9391670227050781,Europe/London
MSE,Kent International Airport,Manston,United Kingdom,51.342201,1.34611,Europe/London
CAX,Carlisle Airport,Carlisle,United Kingdom,54.9375,-2.8091700077056885,Europe/London
BLK,Blackpool International Airport,Blackpool,United Kingdom,53.77170181274414,-3.0286099910736084,Europe/London
HUY,Humberside Airport,Humberside,United Kingdom,53.57440185546875,-0.350832998752594,Europe/London
BWF,Barrow Walney Island Airport,Barrow Island,United Kingdom,54.1286111,-3.2675,Europe/London
LBA,Leeds Bradford Airport,Leeds,United Kingdom,53.86589813232422,-1.6605700254440308,Europe/London
WRT,Warton Airport,Warton,United Kingdom,53.745098,-2.88306,Europe/London
CEG,Hawarden Airport,Hawarden,United Kingdom,53.1781005859375,-2.9777801036834717,Europe/London
IOM,Isle of Man Airport,Isle Of Man,Isle of Man,54.08330154418945,-4.623889923095703,Europe/Isle_of_Man
NCL,Newcastle Airport,Newcastle,United Kingdom,55.037498474121094,-1.6916699409484863,Europe/London
MME,Durham Tees Valley Airport,Teesside,United Kingdom,54.50920104980469,-1.4294099807739258,Europe/London
EMA,East Midlands Airport,East Midlands,United Kingdom,52.8311004639,-1.32806003094,Europe/London
KOI,Kirkwall Airport,Kirkwall,United Kingdom,58.957801818847656,-2.9049999713897705,Europe/London
LSI,Sumburgh Airport,Sumburgh,United Kingdom,59.87889862060547,-1.2955600023269653,Europe/London
WIC,Wick Airport,Wick,United Kingdom,58.458900451660156,-3.09306001663208,Europe/London
ABZ,Aberdeen Dyce Airport,Aberdeen,United Kingdom,57.201900482177734,-2.197779893875122,Europe/London
INV,Inverness Airport,Inverness,United Kingdom,57.54249954223633,-4.047500133514404,Europe/London
GLA,Glasgow International Airport,Glasgow,United Kingdom,55.8718986511,-4.43306016922,Europe/London
EDI,Edinburgh Airport,Edinburgh,United Kingdom,55.95000076293945,-3.372499942779541,Europe/London
ILY,Islay Airport,Islay,United Kingdom,55.68190002441406,-6.256669998168945,Europe/London
PIK,Glasgow Prestwick Airport,Prestwick,United Kingdom,55.5093994140625,-4.586669921875,Europe/London
BEB,Benbecula Airport,Benbecula,United Kingdom,57.48109817504883,-7.3627800941467285,Europe/London
SCS,Scatsta Airport,Scatsta,United Kingdom,60.43280029296875,-1.2961100339889526,Europe/London
DND,Dundee Airport,Dundee,United Kingdom,56.45249938964844,-3.025830030441284,Europe/London
SYY,Stornoway Airport,Stornoway,United Kingdom,58.215599060058594,-6.331110000610352,Europe/London
TRE,Tiree Airport,Tiree,United Kingdom,56.49919891357422,-6.869170188903809,Europe/London
ADX,RAF Leuchars,Leuchars,United Kingdom,56.37289810180664,-2.8684399127960205,Europe/London
LMO,RAF Lossiemouth,Lossiemouth,United Kingdom,57.7052001953125,-3.339169979095459,Europe/London
CBG,Cambridge Airport,Cambridge,United Kingdom,52.205002,0.175,Europe/London
NWI,Norwich International Airport,Norwich,United Kingdom,52.6758003235,1.28278005123,Europe/London
STN,London Stansted Airport,London,United Kingdom,51.8849983215,0.234999999404,Europe/London
EXT,Exeter International Airport,Exeter,United Kingdom,50.73440170288086,-3.4138898849487305,Europe/London
FZO,Bristol Filton Airport,Bristol,United Kingdom,51.5194015503,-2.59083008766,Europe/London
OXF,Oxford (Kidlington) Airport,Oxford,United Kingdom,51.8368988037,-1.32000005245,Europe/London
BEX,RAF Benson,Benson,United Kingdom,51.616401672399995,-1.09582996368,Europe/London
LKZ,RAF Lakenheath,Lakenheath,United Kingdom,52.409301757799994,0.56099998951,Europe/London
MHZ,RAF Mildenhall,Mildenhall,United Kingdom,52.361900329589844,0.48640599846839905,Europe/London
QUY,RAF Wyton,Wyton,United Kingdom,52.3572006226,-0.107832998037,Europe/London
FFD,RAF Fairford,Fairford,United Kingdom,51.6822013855,-1.7900300025900002,Europe/London
BZZ,RAF Brize Norton,Brize Norton,United Kingdom,51.75,-1.58362,Europe/London
ODH,RAF Odiham,Odiham,United Kingdom,51.2341003418,-0.94282501936,Europe/London
NHT,RAF Northolt,Northolt,United Kingdom,51.553001403799996,-0.418166995049,Europe/London
QCY,RAF Coningsby,Coningsby,United Kingdom,53.0929985046,-0.166014000773,Europe/London
BEQ,RAF Honington,Honington,United Kingdom,52.34260177612305,0.7729390263557434,Europe/London
SQZ,RAF Scampton,Scampton,United Kingdom,53.307800293,-0.550832986832,Europe/London
HRT,RAF Linton-On-Ouse,Linton-on-ouse,United Kingdom,54.0489006042,-1.2527500391,Europe/London
WTN,RAF Waddington,Waddington,United Kingdom,53.1661987305,-0.523810982704,Europe/London
KNF,RAF Marham,Marham,United Kingdom,52.648395,0.550692,Europe/London
MPN,Mount Pleasant Airport,Mount Pleasant,Falkland Islands,-51.82279968261719,-58.447200775146484,Atlantic/Stanley
AMS,Amsterdam Airport Schiphol,Amsterdam,Netherlands,52.308601,4.76389,Europe/Amsterdam
MST,Maastricht Aachen Airport,Maastricht,Netherlands,50.911701,5.77014,Europe/Amsterdam
EIN,Eindhoven Airport,Eindhoven,Netherlands,51.4500999451,5.37452983856,Europe/Amsterdam
GRQ,Eelde Airport,Groningen,Netherlands,53.1197013855,6.57944011688,Europe/Amsterdam
GLZ,Gilze Rijen Air Base,Gilze-rijen,Netherlands,51.56740188598633,4.931829929351807,Europe/Amsterdam
DHR,De Kooy Airport,De Kooy,Netherlands,52.92340087890625,4.780620098114014,Europe/Amsterdam
LEY,Lelystad Airport,Lelystad,Netherlands,52.4603,5.52722,Europe/Amsterdam
LWR,Leeuwarden Air Base,Leeuwarden,Netherlands,53.228599548339844,5.760560035705566,Europe/Amsterdam
RTM,Rotterdam The Hague Airport,Rotterdam,Netherlands,51.956902,4.43722,Europe/Amsterdam
UTC,Soesterberg Air Base,Soesterberg,Netherlands,52.1273002625,5.27618980408,Europe/Amsterdam
ENS,Twente Airport,Enschede,Netherlands,52.275833,6.889167,Europe/Amsterdam
LID,Valkenburg Naval Air Base,Valkenburg,Netherlands,52.166099548300004,4.41794013977,Europe/Amsterdam
WOE,Woensdrecht Air Base,Woensdrecht,Netherlands,51.4491,4.34203,Europe/Amsterdam
ORK,Cork Airport,Cork,Ireland,51.84130096435547,-8.491109848022461,Europe/Dublin
GWY,Galway Airport,Galway,Ireland,53.300201416015625,-8.941590309143066,Europe/Dublin
DUB,Dublin Airport,Dublin,Ireland,53.421299,-6.27007,Europe/Dublin
NOC,Ireland West Knock Airport,Connaught,Ireland,53.910301208496094,-8.818490028381348,Europe/Dublin
KIR,Kerry Airport,Kerry,Ireland,52.18090057373047,-9.52377986907959,Europe/Dublin
SNN,Shannon Airport,Shannon,Ireland,52.702,-8.92482,Europe/Dublin
SXL,Sligo Airport,Sligo,Ireland,54.280200958252,-8.5992097854614,Europe/Dublin
WAT,Waterford Airport,Waterford,Ireland,52.187198638916016,-7.0869598388671875,Europe/Dublin
AAR,Aarhus Airport,Aarhus,Denmark,56.2999992371,10.619000434899998,Europe/Copenhagen
BLL,Billund Airport,Billund,Denmark,55.7402992249,9.15178012848,Europe/Copenhagen
CPH,Copenhagen Kastrup Airport,Copenhagen,Denmark,55.617900848389,12.656000137329,Europe/Copenhagen
EBJ,Esbjerg Airport,Esbjerg,Denmark,55.525902,8.5534,Europe/Copenhagen
KRP,Karup Airport,Karup,Denmark,56.29750061035156,9.124629974365234,Europe/Copenhagen
BYR,Læsø Airport,Laeso,Denmark,57.277198791503906,11.000100135803223,Europe/Copenhagen
MRW,Lolland Falster Maribo Airport,Maribo,Denmark,54.699299,11.4401,Europe/Copenhagen
